Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Lagging_Current_Power_Factor,WeekStatus,Day_Of_Week,Load_Type,Hour,Month,DayOfMonth
2018-06-23 09:30:00,28.15,0.29,99.99,Weekend,Saturday,Medium_Load,9,6,23
2018-06-23 09:45:00,27.9,0.36,99.99,Weekend,Saturday,Medium_Load,9,6,23
2018-06-23 10:00:00,27.68,0.4,99.99,Weekend,Saturday,Medium_Load,10,6,23
2018-06-23 10:15:00,40.57,9.04,97.61,Weekend,Saturday,Maximum_Load,10,6,23
2018-06-23 10:30:00,39.06,10.73,96.43,Weekend,Saturday,Maximum_Load,10,6,23
2018-06-23 10:45:00,28.4,1.55,99.85,Weekend,Saturday,Maximum_Load,10,6,23
2018-06-23 11:00:00,29.56,2.63,99.61,Weekend,Saturday,Maximum_Load,11,6,23
2018-06-23 11:15:00,29.3,13.0,91.41,Weekend,Saturday,Maximum_Load,11,6,23
2018-06-23 11:30:00,41.47,26.32,84.43,Weekend,Saturday,Maximum_Load,11,6,23
2018-06-23 11:45:00,29.81,16.49,87.5,Weekend,Saturday,Maximum_Load,11,6,23
2018-06-23 12:00:00,41.4,28.33,82.53,Weekend,Saturday,Maximum_Load,12,6,23
2018-06-23 12:15:00,9.83,3.35,94.65,Weekend,Saturday,Medium_Load,12,6,23
2018-06-23 12:30:00,3.42,0.0,100.0,Weekend,Saturday,Medium_Load,12,6,23
2018-06-23 12:45:00,4.1,0.0,100.0,Weekend,Saturday,Medium_Load,12,6,23
2018-06-23 13:00:00,3.71,0.0,100.0,Weekend,Saturday,Medium_Load,13,6,23
2018-06-23 13:15:00,29.05,4.21,98.97,Weekend,Saturday,Maximum_Load,13,6,23
2018-06-23 13:30:00,38.09,8.96,97.34,Weekend,Saturday,Maximum_Load,13,6,23
2018-06-23 13:45:00,34.52,3.64,99.45,Weekend,Saturday,Maximum_Load,13,6,23
2018-06-23 14:00:00,40.03,8.14,97.99,Weekend,Saturday,Maximum_Load,14,6,23
2018-06-23 14:15:00,34.63,5.98,98.54,Weekend,Saturday,Maximum_Load,14,6,23
2018-06-23 14:30:00,42.26,13.72,95.11,Weekend,Saturday,Maximum_Load,14,6,23
2018-06-23 14:45:00,43.63,12.38,96.2,Weekend,Saturday,Maximum_Load,14,6,23
2018-06-23 15:00:00,38.59,8.17,97.83,Weekend,Saturday,Maximum_Load,15,6,23
2018-06-23 15:15:00,36.0,6.91,98.21,Weekend,Saturday,Maximum_Load,15,6,23
2018-06-23 15:30:00,29.7,2.16,99.74,Weekend,Saturday,Maximum_Load,15,6,23
2018-06-23 15:45:00,29.12,1.51,99.87,Weekend,Saturday,Maximum_Load,15,6,23
2018-06-23 16:00:00,28.73,1.3,99.9,Weekend,Saturday,Maximum_Load,16,6,23
2018-06-23 16:15:00,45.68,11.34,97.05,Weekend,Saturday,Maximum_Load,16,6,23
2018-06-23 16:30:00,36.36,4.5,99.24,Weekend,Saturday,Maximum_Load,16,6,23
2018-06-23 16:45:00,40.14,9.54,97.29,Weekend,Saturday,Maximum_Load,16,6,23
2018-06-23 17:00:00,15.52,0.14,100.0,Weekend,Saturday,Maximum_Load,17,6,23
2018-06-23 17:15:00,5.22,0.0,100.0,Weekend,Saturday,Medium_Load,17,6,23
2018-06-23 17:30:00,3.92,0.0,100.0,Weekend,Saturday,Medium_Load,17,6,23
2018-06-23 17:45:00,3.64,0.0,100.0,Weekend,Saturday,Medium_Load,17,6,23
2018-06-23 18:00:00,3.6,0.0,100.0,Weekend,Saturday,Medium_Load,18,6,23
2018-06-23 18:15:00,3.35,0.0,100.0,Weekend,Saturday,Medium_Load,18,6,23
2018-06-23 18:30:00,3.24,0.0,100.0,Weekend,Saturday,Medium_Load,18,6,23
2018-06-23 18:45:00,3.35,0.0,100.0,Weekend,Saturday,Medium_Load,18,6,23
2018-06-23 19:00:00,3.49,0.0,100.0,Weekend,Saturday,Medium_Load,19,6,23
2018-06-23 19:15:00,3.49,0.0,100.0,Weekend,Saturday,Medium_Load,19,6,23
2018-06-23 19:30:00,3.42,0.0,100.0,Weekend,Saturday,Medium_Load,19,6,23
2018-06-23 19:45:00,2.92,0.0,100.0,Weekend,Saturday,Medium_Load,19,6,23
2018-06-23 20:00:00,2.88,0.0,100.0,Weekend,Saturday,Medium_Load,20,6,23
2018-06-23 20:15:00,2.84,0.0,100.0,Weekend,Saturday,Medium_Load,20,6,23
2018-06-23 20:30:00,2.81,0.0,100.0,Weekend,Saturday,Medium_Load,20,6,23
2018-06-23 20:45:00,2.92,0.0,100.0,Weekend,Saturday,Medium_Load,20,6,23
2018-06-23 21:00:00,2.84,0.0,100.0,Weekend,Saturday,Medium_Load,21,6,23
2018-06-23 21:15:00,2.81,0.0,100.0,Weekend,Saturday,Medium_Load,21,6,23
2018-06-23 21:30:00,2.88,0.0,100.0,Weekend,Saturday,Medium_Load,21,6,23
2018-06-23 21:45:00,2.84,0.0,100.0,Weekend,Saturday,Medium_Load,21,6,23
2018-06-23 22:00:00,2.84,0.0,100.0,Weekend,Saturday,Medium_Load,22,6,23
2018-06-23 22:15:00,2.77,0.72,96.78,Weekend,Saturday,Medium_Load,22,6,23
2018-06-23 22:30:00,2.63,3.38,61.41,Weekend,Saturday,Medium_Load,22,6,23
2018-06-23 22:45:00,3.13,3.92,62.4,Weekend,Saturday,Medium_Load,22,6,23
2018-06-23 23:00:00,2.88,3.46,63.97,Weekend,Saturday,Medium_Load,23,6,23
2018-06-23 23:15:00,2.52,3.02,64.07,Weekend,Saturday,Light_Load,23,6,23
2018-06-23 23:30:00,2.48,2.99,63.84,Weekend,Saturday,Light_Load,23,6,23
2018-06-23 23:45:00,3.13,3.2,69.92,Weekend,Saturday,Light_Load,23,6,23
2018-06-23 00:00:00,2.74,3.35,63.31,Weekend,Saturday,Light_Load,0,6,23
2018-06-24 00:15:00,2.52,3.1,63.08,Weekend,Sunday,Light_Load,0,6,24
2018-06-24 00:30:00,2.56,3.24,62.0,Weekend,Sunday,Light_Load,0,6,24
2018-06-24 00:45:00,2.56,3.28,61.53,Weekend,Sunday,Light_Load,0,6,24
2018-06-24 01:00:00,2.63,3.31,62.21,Weekend,Sunday,Light_Load,1,6,24
2018-06-24 01:15:00,2.59,3.31,61.62,Weekend,Sunday,Light_Load,1,6,24
2018-06-24 01:30:00,2.56,3.28,61.53,Weekend,Sunday,Light_Load,1,6,24
2018-06-24 01:45:00,2.59,3.49,59.59,Weekend,Sunday,Light_Load,1,6,24
2018-06-24 02:00:00,2.59,3.46,59.93,Weekend,Sunday,Light_Load,2,6,24
2018-06-24 02:15:00,2.56,3.42,59.93,Weekend,Sunday,Light_Load,2,6,24
2018-06-24 02:30:00,2.56,3.42,59.93,Weekend,Sunday,Light_Load,2,6,24
2018-06-24 02:45:00,2.7,3.53,60.75,Weekend,Sunday,Light_Load,2,6,24
2018-06-24 03:00:00,2.59,3.42,60.37,Weekend,Sunday,Light_Load,3,6,24
2018-06-24 03:15:00,2.59,3.38,60.82,Weekend,Sunday,Light_Load,3,6,24
2018-06-24 03:30:00,2.99,3.35,66.59,Weekend,Sunday,Light_Load,3,6,24
2018-06-24 03:45:00,3.64,4.1,66.39,Weekend,Sunday,Light_Load,3,6,24
2018-06-24 04:00:00,3.1,4.0,61.26,Weekend,Sunday,Light_Load,4,6,24
2018-06-24 04:15:00,2.66,3.49,60.62,Weekend,Sunday,Light_Load,4,6,24
2018-06-24 04:30:00,2.59,3.42,60.37,Weekend,Sunday,Light_Load,4,6,24
2018-06-24 04:45:00,2.56,3.38,60.38,Weekend,Sunday,Light_Load,4,6,24
2018-06-24 05:00:00,2.59,3.42,60.37,Weekend,Sunday,Light_Load,5,6,24
2018-06-24 05:15:00,2.56,3.56,58.38,Weekend,Sunday,Light_Load,5,6,24
2018-06-24 05:30:00,2.56,3.6,57.95,Weekend,Sunday,Light_Load,5,6,24
2018-06-24 05:45:00,2.59,3.67,57.66,Weekend,Sunday,Light_Load,5,6,24
2018-06-24 06:00:00,2.59,3.56,58.83,Weekend,Sunday,Light_Load,6,6,24
2018-06-24 06:15:00,2.56,3.6,57.95,Weekend,Sunday,Light_Load,6,6,24
2018-06-24 06:30:00,2.52,3.67,56.61,Weekend,Sunday,Light_Load,6,6,24
2018-06-24 06:45:00,2.56,3.67,57.21,Weekend,Sunday,Light_Load,6,6,24
2018-06-24 07:00:00,2.52,3.6,57.35,Weekend,Sunday,Light_Load,7,6,24
2018-06-24 07:15:00,2.63,3.6,58.99,Weekend,Sunday,Light_Load,7,6,24
2018-06-24 07:30:00,2.56,3.53,58.71,Weekend,Sunday,Light_Load,7,6,24
2018-06-24 07:45:00,2.63,3.49,60.18,Weekend,Sunday,Light_Load,7,6,24
2018-06-24 08:00:00,2.63,3.6,58.99,Weekend,Sunday,Light_Load,8,6,24
2018-06-24 08:15:00,21.56,21.28,71.17,Weekend,Sunday,Light_Load,8,6,24
2018-06-24 08:30:00,22.9,23.36,70.0,Weekend,Sunday,Light_Load,8,6,24
2018-06-24 08:45:00,23.36,19.87,76.17,Weekend,Sunday,Light_Load,8,6,24
2018-06-24 09:00:00,23.04,2.92,99.21,Weekend,Sunday,Light_Load,9,6,24
2018-06-24 09:15:00,21.53,0.14,100.0,Weekend,Sunday,Medium_Load,9,6,24
2018-06-24 09:30:00,23.76,0.29,99.99,Weekend,Sunday,Medium_Load,9,6,24
2018-06-24 09:45:00,24.19,0.43,99.98,Weekend,Sunday,Medium_Load,9,6,24
2018-06-24 10:00:00,23.69,0.04,100.0,Weekend,Sunday,Medium_Load,10,6,24
2018-06-24 10:15:00,23.54,0.18,100.0,Weekend,Sunday,Maximum_Load,10,6,24
2018-06-24 10:30:00,22.54,0.22,100.0,Weekend,Sunday,Maximum_Load,10,6,24
2018-06-24 10:45:00,21.53,0.0,100.0,Weekend,Sunday,Maximum_Load,10,6,24
2018-06-24 11:00:00,21.53,0.0,100.0,Weekend,Sunday,Maximum_Load,11,6,24
2018-06-24 11:15:00,21.82,4.57,97.88,Weekend,Sunday,Maximum_Load,11,6,24
2018-06-24 11:30:00,22.46,4.57,97.99,Weekend,Sunday,Maximum_Load,11,6,24
2018-06-24 11:45:00,9.97,1.33,99.12,Weekend,Sunday,Maximum_Load,11,6,24
2018-06-24 12:00:00,3.35,0.0,100.0,Weekend,Sunday,Maximum_Load,12,6,24
2018-06-24 12:15:00,3.89,0.0,100.0,Weekend,Sunday,Medium_Load,12,6,24
2018-06-24 12:30:00,4.18,0.0,100.0,Weekend,Sunday,Medium_Load,12,6,24
2018-06-24 12:45:00,4.14,0.0,100.0,Weekend,Sunday,Medium_Load,12,6,24
2018-06-24 13:00:00,4.18,0.0,100.0,Weekend,Sunday,Medium_Load,13,6,24
2018-06-24 13:15:00,22.61,0.54,99.97,Weekend,Sunday,Maximum_Load,13,6,24
2018-06-24 13:30:00,29.41,1.26,99.91,Weekend,Sunday,Maximum_Load,13,6,24
2018-06-24 13:45:00,29.34,1.48,99.87,Weekend,Sunday,Maximum_Load,13,6,24
2018-06-24 14:00:00,29.09,0.47,99.99,Weekend,Sunday,Maximum_Load,14,6,24
2018-06-24 14:15:00,29.27,0.47,99.99,Weekend,Sunday,Maximum_Load,14,6,24
2018-06-24 14:30:00,28.01,0.4,99.99,Weekend,Sunday,Maximum_Load,14,6,24
2018-06-24 14:45:00,27.94,0.32,99.99,Weekend,Sunday,Maximum_Load,14,6,24
2018-06-24 15:00:00,28.51,0.97,99.94,Weekend,Sunday,Maximum_Load,15,6,24
2018-06-24 15:15:00,28.66,0.58,99.98,Weekend,Sunday,Maximum_Load,15,6,24
2018-06-24 15:30:00,28.19,0.5,99.98,Weekend,Sunday,Maximum_Load,15,6,24
2018-06-24 15:45:00,13.07,0.11,100.0,Weekend,Sunday,Maximum_Load,15,6,24
2018-06-24 16:00:00,4.79,0.0,100.0,Weekend,Sunday,Maximum_Load,16,6,24
2018-06-24 16:15:00,5.54,0.0,100.0,Weekend,Sunday,Maximum_Load,16,6,24
2018-06-24 16:30:00,5.11,0.0,100.0,Weekend,Sunday,Maximum_Load,16,6,24
2018-06-24 16:45:00,4.0,0.0,100.0,Weekend,Sunday,Maximum_Load,16,6,24
2018-06-24 17:00:00,3.89,0.0,100.0,Weekend,Sunday,Maximum_Load,17,6,24
2018-06-24 17:15:00,3.71,0.0,100.0,Weekend,Sunday,Medium_Load,17,6,24
2018-06-24 17:30:00,3.1,0.0,100.0,Weekend,Sunday,Medium_Load,17,6,24
2018-06-24 17:45:00,3.06,0.0,100.0,Weekend,Sunday,Medium_Load,17,6,24
2018-06-24 18:00:00,3.02,0.0,100.0,Weekend,Sunday,Medium_Load,18,6,24
2018-06-24 18:15:00,2.92,0.0,100.0,Weekend,Sunday,Medium_Load,18,6,24
2018-06-24 18:30:00,2.84,0.0,100.0,Weekend,Sunday,Medium_Load,18,6,24
2018-06-24 18:45:00,2.95,0.0,100.0,Weekend,Sunday,Medium_Load,18,6,24
2018-06-24 19:00:00,3.02,0.0,100.0,Weekend,Sunday,Medium_Load,19,6,24
2018-06-24 19:15:00,2.99,0.0,100.0,Weekend,Sunday,Medium_Load,19,6,24
2018-06-24 19:30:00,2.99,0.0,100.0,Weekend,Sunday,Medium_Load,19,6,24
2018-06-24 19:45:00,3.17,0.0,100.0,Weekend,Sunday,Medium_Load,19,6,24
2018-06-24 20:00:00,3.64,0.0,100.0,Weekend,Sunday,Medium_Load,20,6,24
2018-06-24 20:15:00,3.31,0.0,100.0,Weekend,Sunday,Medium_Load,20,6,24
2018-06-24 20:30:00,3.02,0.0,100.0,Weekend,Sunday,Medium_Load,20,6,24
2018-06-24 20:45:00,3.02,0.0,100.0,Weekend,Sunday,Medium_Load,20,6,24
2018-06-24 21:00:00,3.02,0.0,100.0,Weekend,Sunday,Medium_Load,21,6,24
2018-06-24 21:15:00,3.02,0.0,100.0,Weekend,Sunday,Medium_Load,21,6,24
2018-06-24 21:30:00,2.99,0.0,100.0,Weekend,Sunday,Medium_Load,21,6,24
2018-06-24 21:45:00,3.35,0.0,100.0,Weekend,Sunday,Medium_Load,21,6,24
2018-06-24 22:00:00,3.6,0.0,100.0,Weekend,Sunday,Medium_Load,22,6,24
2018-06-24 22:15:00,2.92,0.9,95.56,Weekend,Sunday,Medium_Load,22,6,24
2018-06-24 22:30:00,2.81,4.39,53.91,Weekend,Sunday,Medium_Load,22,6,24
2018-06-24 22:45:00,2.81,4.43,53.56,Weekend,Sunday,Medium_Load,22,6,24
2018-06-24 23:00:00,2.84,4.39,54.32,Weekend,Sunday,Medium_Load,23,6,24
2018-06-24 23:15:00,2.84,4.1,56.94,Weekend,Sunday,Light_Load,23,6,24
2018-06-24 23:30:00,2.77,4.1,55.98,Weekend,Sunday,Light_Load,23,6,24
2018-06-24 23:45:00,2.77,4.25,54.6,Weekend,Sunday,Light_Load,23,6,24
2018-06-24 00:00:00,2.81,4.28,54.88,Weekend,Sunday,Light_Load,0,6,24
2018-06-25 00:15:00,2.84,4.32,54.93,Weekday,Monday,Light_Load,0,6,25
2018-06-25 00:30:00,2.84,4.46,53.71,Weekday,Monday,Light_Load,0,6,25
2018-06-25 00:45:00,2.92,4.64,53.26,Weekday,Monday,Light_Load,0,6,25
2018-06-25 01:00:00,2.95,4.68,53.32,Weekday,Monday,Light_Load,1,6,25
2018-06-25 01:15:00,3.46,5.04,56.6,Weekday,Monday,Light_Load,1,6,25
2018-06-25 01:30:00,3.31,4.36,60.47,Weekday,Monday,Light_Load,1,6,25
2018-06-25 01:45:00,3.31,4.32,60.82,Weekday,Monday,Light_Load,1,6,25
2018-06-25 02:00:00,2.84,4.68,51.88,Weekday,Monday,Light_Load,2,6,25
2018-06-25 02:15:00,2.92,4.75,52.37,Weekday,Monday,Light_Load,2,6,25
2018-06-25 02:30:00,2.92,4.9,51.19,Weekday,Monday,Light_Load,2,6,25
2018-06-25 02:45:00,2.88,4.82,51.29,Weekday,Monday,Light_Load,2,6,25
2018-06-25 03:00:00,2.84,4.64,52.2,Weekday,Monday,Light_Load,3,6,25
2018-06-25 03:15:00,2.88,4.68,52.41,Weekday,Monday,Light_Load,3,6,25
2018-06-25 03:30:00,2.84,4.68,51.88,Weekday,Monday,Light_Load,3,6,25
2018-06-25 03:45:00,2.92,4.72,52.61,Weekday,Monday,Light_Load,3,6,25
2018-06-25 04:00:00,2.84,4.68,51.88,Weekday,Monday,Light_Load,4,6,25
2018-06-25 04:15:00,2.84,4.61,52.45,Weekday,Monday,Light_Load,4,6,25
2018-06-25 04:30:00,2.84,4.57,52.78,Weekday,Monday,Light_Load,4,6,25
2018-06-25 04:45:00,2.84,4.68,51.88,Weekday,Monday,Light_Load,4,6,25
2018-06-25 05:00:00,2.88,4.64,52.74,Weekday,Monday,Light_Load,5,6,25
2018-06-25 05:15:00,2.84,4.64,52.2,Weekday,Monday,Light_Load,5,6,25
2018-06-25 05:30:00,2.88,4.64,52.74,Weekday,Monday,Light_Load,5,6,25
2018-06-25 05:45:00,3.38,4.9,56.78,Weekday,Monday,Light_Load,5,6,25
2018-06-25 06:00:00,2.95,4.61,53.9,Weekday,Monday,Light_Load,6,6,25
2018-06-25 06:15:00,2.95,4.28,56.75,Weekday,Monday,Light_Load,6,6,25
2018-06-25 06:30:00,3.2,4.07,61.81,Weekday,Monday,Light_Load,6,6,25
2018-06-25 06:45:00,2.84,4.39,54.32,Weekday,Monday,Light_Load,6,6,25
2018-06-25 07:00:00,2.74,4.21,54.55,Weekday,Monday,Light_Load,7,6,25
2018-06-25 07:15:00,2.81,4.1,56.53,Weekday,Monday,Light_Load,7,6,25
2018-06-25 07:30:00,2.99,4.1,58.92,Weekday,Monday,Light_Load,7,6,25
2018-06-25 07:45:00,2.84,3.56,62.36,Weekday,Monday,Light_Load,7,6,25
2018-06-25 08:00:00,5.33,6.23,65.01,Weekday,Monday,Light_Load,8,6,25
2018-06-25 08:15:00,39.42,39.31,70.81,Weekday,Monday,Light_Load,8,6,25
2018-06-25 08:30:00,49.32,50.04,70.2,Weekday,Monday,Light_Load,8,6,25
2018-06-25 08:45:00,62.03,63.83,69.69,Weekday,Monday,Light_Load,8,6,25
2018-06-25 09:00:00,56.3,35.42,84.64,Weekday,Monday,Light_Load,9,6,25
2018-06-25 09:15:00,66.17,36.9,87.34,Weekday,Monday,Medium_Load,9,6,25
2018-06-25 09:30:00,53.06,26.17,89.68,Weekday,Monday,Medium_Load,9,6,25
2018-06-25 09:45:00,52.92,24.88,90.5,Weekday,Monday,Medium_Load,9,6,25
2018-06-25 10:00:00,46.87,17.03,93.99,Weekday,Monday,Medium_Load,10,6,25
2018-06-25 10:15:00,55.73,24.77,91.38,Weekday,Monday,Maximum_Load,10,6,25
2018-06-25 10:30:00,57.38,25.74,91.24,Weekday,Monday,Maximum_Load,10,6,25
2018-06-25 10:45:00,90.07,38.05,92.12,Weekday,Monday,Maximum_Load,10,6,25
2018-06-25 11:00:00,69.3,33.41,90.08,Weekday,Monday,Maximum_Load,11,6,25
2018-06-25 11:15:00,104.9,54.36,88.79,Weekday,Monday,Maximum_Load,11,6,25
2018-06-25 11:30:00,74.45,47.09,84.51,Weekday,Monday,Maximum_Load,11,6,25
2018-06-25 11:45:00,104.83,57.17,87.79,Weekday,Monday,Maximum_Load,11,6,25
2018-06-25 12:00:00,94.07,47.23,89.37,Weekday,Monday,Maximum_Load,12,6,25
2018-06-25 12:15:00,4.86,0.11,99.97,Weekday,Monday,Medium_Load,12,6,25
2018-06-25 12:30:00,5.26,0.0,100.0,Weekday,Monday,Medium_Load,12,6,25
2018-06-25 12:45:00,5.76,0.0,100.0,Weekday,Monday,Medium_Load,12,6,25
2018-06-25 13:00:00,5.58,0.0,100.0,Weekday,Monday,Medium_Load,13,6,25
2018-06-25 13:15:00,75.13,23.47,95.45,Weekday,Monday,Maximum_Load,13,6,25
2018-06-25 13:30:00,82.26,36.76,91.3,Weekday,Monday,Maximum_Load,13,6,25
2018-06-25 13:45:00,116.35,47.48,92.59,Weekday,Monday,Maximum_Load,13,6,25
2018-06-25 14:00:00,98.28,40.1,92.59,Weekday,Monday,Maximum_Load,14,6,25
2018-06-25 14:15:00,93.78,38.99,92.34,Weekday,Monday,Maximum_Load,14,6,25
2018-06-25 14:30:00,108.94,40.64,93.69,Weekday,Monday,Maximum_Load,14,6,25
2018-06-25 14:45:00,92.99,39.92,91.89,Weekday,Monday,Maximum_Load,14,6,25
2018-06-25 15:00:00,111.71,46.62,92.29,Weekday,Monday,Maximum_Load,15,6,25
2018-06-25 15:15:00,85.07,33.05,93.21,Weekday,Monday,Maximum_Load,15,6,25
2018-06-25 15:30:00,114.52,47.16,92.47,Weekday,Monday,Maximum_Load,15,6,25
2018-06-25 15:45:00,86.4,35.35,92.55,Weekday,Monday,Maximum_Load,15,6,25
2018-06-25 16:00:00,38.95,11.66,95.8,Weekday,Monday,Maximum_Load,16,6,25
2018-06-25 16:15:00,49.32,20.38,92.42,Weekday,Monday,Maximum_Load,16,6,25
2018-06-25 16:30:00,52.34,21.96,92.21,Weekday,Monday,Maximum_Load,16,6,25
2018-06-25 16:45:00,57.06,26.21,90.87,Weekday,Monday,Maximum_Load,16,6,25
2018-06-25 17:00:00,58.68,24.34,92.37,Weekday,Monday,Maximum_Load,17,6,25
2018-06-25 17:15:00,49.18,19.58,92.91,Weekday,Monday,Medium_Load,17,6,25
2018-06-25 17:30:00,42.44,12.56,95.89,Weekday,Monday,Medium_Load,17,6,25
2018-06-25 17:45:00,28.04,0.0,100.0,Weekday,Monday,Medium_Load,17,6,25
2018-06-25 18:00:00,27.76,0.0,100.0,Weekday,Monday,Medium_Load,18,6,25
2018-06-25 18:15:00,30.06,9.54,95.32,Weekday,Monday,Medium_Load,18,6,25
2018-06-25 18:30:00,33.88,18.79,87.45,Weekday,Monday,Medium_Load,18,6,25
2018-06-25 18:45:00,33.41,8.89,96.64,Weekday,Monday,Medium_Load,18,6,25
2018-06-25 19:00:00,34.24,1.98,99.83,Weekday,Monday,Medium_Load,19,6,25
2018-06-25 19:15:00,39.35,5.54,99.02,Weekday,Monday,Medium_Load,19,6,25
2018-06-25 19:30:00,59.04,22.43,93.48,Weekday,Monday,Medium_Load,19,6,25
2018-06-25 19:45:00,42.37,15.48,93.93,Weekday,Monday,Medium_Load,19,6,25
2018-06-25 20:00:00,34.92,1.73,99.88,Weekday,Monday,Medium_Load,20,6,25
2018-06-25 20:15:00,54.11,17.57,95.11,Weekday,Monday,Medium_Load,20,6,25
2018-06-25 20:30:00,35.17,2.66,99.72,Weekday,Monday,Medium_Load,20,6,25
2018-06-25 20:45:00,33.91,1.76,99.87,Weekday,Monday,Medium_Load,20,6,25
2018-06-25 21:00:00,13.82,0.14,99.99,Weekday,Monday,Medium_Load,21,6,25
2018-06-25 21:15:00,4.07,0.0,100.0,Weekday,Monday,Medium_Load,21,6,25
2018-06-25 21:30:00,3.85,0.0,100.0,Weekday,Monday,Medium_Load,21,6,25
2018-06-25 21:45:00,3.56,0.0,100.0,Weekday,Monday,Medium_Load,21,6,25
2018-06-25 22:00:00,3.53,0.0,100.0,Weekday,Monday,Medium_Load,22,6,25
2018-06-25 22:15:00,3.53,0.83,97.35,Weekday,Monday,Medium_Load,22,6,25
2018-06-25 22:30:00,3.24,3.42,68.77,Weekday,Monday,Medium_Load,22,6,25
2018-06-25 22:45:00,3.35,3.6,68.12,Weekday,Monday,Medium_Load,22,6,25
2018-06-25 23:00:00,4.28,4.93,65.56,Weekday,Monday,Medium_Load,23,6,25
2018-06-25 23:15:00,3.42,3.82,66.7,Weekday,Monday,Light_Load,23,6,25
2018-06-25 23:30:00,3.13,3.42,67.51,Weekday,Monday,Light_Load,23,6,25
2018-06-25 23:45:00,2.7,3.28,63.55,Weekday,Monday,Light_Load,23,6,25
2018-06-25 00:00:00,2.59,3.31,61.62,Weekday,Monday,Light_Load,0,6,25
2018-06-26 00:15:00,2.59,3.28,61.97,Weekday,Tuesday,Light_Load,0,6,26
2018-06-26 00:30:00,2.59,3.38,60.82,Weekday,Tuesday,Light_Load,0,6,26
2018-06-26 00:45:00,2.63,3.64,58.57,Weekday,Tuesday,Light_Load,0,6,26
2018-06-26 01:00:00,2.59,3.49,59.59,Weekday,Tuesday,Light_Load,1,6,26
2018-06-26 01:15:00,2.66,3.53,60.18,Weekday,Tuesday,Light_Load,1,6,26
2018-06-26 01:30:00,2.63,3.49,60.18,Weekday,Tuesday,Light_Load,1,6,26
2018-06-26 01:45:00,2.59,3.46,59.93,Weekday,Tuesday,Light_Load,1,6,26
2018-06-26 02:00:00,2.66,3.53,60.18,Weekday,Tuesday,Light_Load,2,6,26
2018-06-26 02:15:00,2.66,3.78,57.55,Weekday,Tuesday,Light_Load,2,6,26
2018-06-26 02:30:00,2.66,3.67,58.69,Weekday,Tuesday,Light_Load,2,6,26
2018-06-26 02:45:00,2.66,3.67,58.69,Weekday,Tuesday,Light_Load,2,6,26
2018-06-26 03:00:00,2.63,3.64,58.57,Weekday,Tuesday,Light_Load,3,6,26
2018-06-26 03:15:00,2.63,3.71,57.83,Weekday,Tuesday,Light_Load,3,6,26
2018-06-26 03:30:00,2.74,3.82,58.28,Weekday,Tuesday,Light_Load,3,6,26
2018-06-26 03:45:00,3.2,3.56,66.85,Weekday,Tuesday,Light_Load,3,6,26
2018-06-26 04:00:00,2.95,3.78,61.52,Weekday,Tuesday,Light_Load,4,6,26
2018-06-26 04:15:00,2.66,3.82,57.14,Weekday,Tuesday,Light_Load,4,6,26
2018-06-26 04:30:00,2.66,3.82,57.14,Weekday,Tuesday,Light_Load,4,6,26
2018-06-26 04:45:00,2.7,3.82,57.72,Weekday,Tuesday,Light_Load,4,6,26
2018-06-26 05:00:00,3.28,4.5,58.9,Weekday,Tuesday,Light_Load,5,6,26
2018-06-26 05:15:00,2.88,4.39,54.85,Weekday,Tuesday,Light_Load,5,6,26
2018-06-26 05:30:00,2.74,4.1,55.56,Weekday,Tuesday,Light_Load,5,6,26
2018-06-26 05:45:00,2.63,4.07,54.27,Weekday,Tuesday,Light_Load,5,6,26
2018-06-26 06:00:00,2.63,3.89,56.01,Weekday,Tuesday,Light_Load,6,6,26
2018-06-26 06:15:00,2.59,3.78,56.52,Weekday,Tuesday,Light_Load,6,6,26
2018-06-26 06:30:00,2.59,3.74,56.93,Weekday,Tuesday,Light_Load,6,6,26
2018-06-26 06:45:00,2.63,3.71,57.83,Weekday,Tuesday,Light_Load,6,6,26
2018-06-26 07:00:00,2.63,3.64,58.57,Weekday,Tuesday,Light_Load,7,6,26
2018-06-26 07:15:00,2.59,3.6,58.4,Weekday,Tuesday,Light_Load,7,6,26
2018-06-26 07:30:00,2.84,3.56,62.36,Weekday,Tuesday,Light_Load,7,6,26
2018-06-26 07:45:00,3.53,4.25,63.89,Weekday,Tuesday,Light_Load,7,6,26
2018-06-26 08:00:00,3.56,4.14,65.2,Weekday,Tuesday,Light_Load,8,6,26
2018-06-26 08:15:00,30.56,25.63,76.62,Weekday,Tuesday,Light_Load,8,6,26
2018-06-26 08:30:00,36.22,31.5,75.46,Weekday,Tuesday,Light_Load,8,6,26
2018-06-26 08:45:00,39.56,40.0,70.32,Weekday,Tuesday,Light_Load,8,6,26
2018-06-26 09:00:00,39.28,18.61,90.37,Weekday,Tuesday,Light_Load,9,6,26
2018-06-26 09:15:00,53.21,25.09,90.45,Weekday,Tuesday,Medium_Load,9,6,26
2018-06-26 09:30:00,55.15,24.23,91.55,Weekday,Tuesday,Medium_Load,9,6,26
2018-06-26 09:45:00,46.19,17.89,93.25,Weekday,Tuesday,Medium_Load,9,6,26
2018-06-26 10:00:00,45.94,17.57,93.4,Weekday,Tuesday,Medium_Load,10,6,26
